dt,l1,geo,clm
2020/1/23 7:00,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123070000_20200123071459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123070000_20200123071459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123070000_20200123071459_4000M_V0001.NC
2020/1/23 8:00,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123080000_20200123081459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123080000_20200123081459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123080000_20200123081459_4000M_V0001.NC
2020/1/23 8:45,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123084500_20200123085959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123084500_20200123085959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123084500_20200123085959_4000M_V0001.NC
2020/1/23 9:00,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123090000_20200123091459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123090000_20200123091459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123090000_20200123091459_4000M_V0001.NC
2020/1/23 9:15,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123091500_20200123092959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123091500_20200123092959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123091500_20200123092959_4000M_V0001.NC
2020/1/23 10:00,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123100000_20200123101459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123100000_20200123101459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123100000_20200123101459_4000M_V0001.NC
2020/1/23 11:00,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123110000_20200123111459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123110000_20200123111459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123110000_20200123111459_4000M_V0001.NC
2020/1/23 11:45,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123114500_20200123115959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123114500_20200123115959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123114500_20200123115959_4000M_V0001.NC
2020/1/23 12:00,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123120000_20200123121459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123120000_20200123121459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123120000_20200123121459_4000M_V0001.NC
2020/1/23 12:15,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123121500_20200123122959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123121500_20200123122959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123121500_20200123122959_4000M_V0001.NC
2020/1/23 13:00,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123130000_20200123131459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123130000_20200123131459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123130000_20200123131459_4000M_V0001.NC
2020/1/23 14:00,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123140000_20200123141459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123140000_20200123141459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123140000_20200123141459_4000M_V0001.NC
2020/1/23 14:45,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123144500_20200123145959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123144500_20200123145959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123144500_20200123145959_4000M_V0001.NC
2020/1/23 15:00,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123150000_20200123151459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123150000_20200123151459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123150000_20200123151459_4000M_V0001.NC
2020/1/23 15:15,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123151500_20200123152959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123151500_20200123152959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123151500_20200123152959_4000M_V0001.NC
2020/1/23 16:00,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123160000_20200123161459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123160000_20200123161459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123160000_20200123161459_4000M_V0001.NC
2020/1/23 17:00,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123170000_20200123171459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123170000_20200123171459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123170000_20200123171459_4000M_V0001.NC
2020/1/23 17:45,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123174500_20200123175959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123174500_20200123175959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123174500_20200123175959_4000M_V0001.NC
2020/1/23 18:00,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123180000_20200123181459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123180000_20200123181459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123180000_20200123181459_4000M_V0001.NC
2020/1/23 18:15,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123181500_20200123182959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123181500_20200123182959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123181500_20200123182959_4000M_V0001.NC
2020/1/23 19:00,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123190000_20200123191459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123190000_20200123191459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123190000_20200123191459_4000M_V0001.NC
2020/1/23 20:00,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123200000_20200123201459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123200000_20200123201459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123200000_20200123201459_4000M_V0001.NC
2020/1/23 20:45,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123204500_20200123205959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123204500_20200123205959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123204500_20200123205959_4000M_V0001.NC
2020/1/23 21:00,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123210000_20200123211459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123210000_20200123211459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123210000_20200123211459_4000M_V0001.NC
2020/1/23 21:15,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123211500_20200123212959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123211500_20200123212959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123211500_20200123212959_4000M_V0001.NC
2020/1/23 22:00,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123220000_20200123221459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123220000_20200123221459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123220000_20200123221459_4000M_V0001.NC
2020/1/23 23:00,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123230000_20200123231459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123230000_20200123231459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123230000_20200123231459_4000M_V0001.NC
2020/1/23 23:45,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200123234500_20200123235959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200123234500_20200123235959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200123\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200123234500_20200123235959_4000M_V0001.NC
2020/1/24 0:00,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124000000_20200124001459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124000000_20200124001459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124000000_20200124001459_4000M_V0001.NC
2020/1/24 0:15,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124001500_20200124002959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124001500_20200124002959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124001500_20200124002959_4000M_V0001.NC
2020/1/24 1:00,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124010000_20200124011459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124010000_20200124011459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124010000_20200124011459_4000M_V0001.NC
2020/1/24 2:00,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124020000_20200124021459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124020000_20200124021459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124020000_20200124021459_4000M_V0001.NC
2020/1/24 2:45,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124024500_20200124025959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124024500_20200124025959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124024500_20200124025959_4000M_V0001.NC
2020/1/24 3:00,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124030000_20200124031459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124030000_20200124031459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124030000_20200124031459_4000M_V0001.NC
2020/1/24 3:15,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124031500_20200124032959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124031500_20200124032959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124031500_20200124032959_4000M_V0001.NC
2020/1/24 4:00,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124040000_20200124041459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124040000_20200124041459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124040000_20200124041459_4000M_V0001.NC
2020/1/24 5:00,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124050000_20200124051459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124050000_20200124051459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124050000_20200124051459_4000M_V0001.NC
2020/1/24 5:45,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124054500_20200124055959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124054500_20200124055959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124054500_20200124055959_4000M_V0001.NC
2020/1/24 6:00,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124060000_20200124061459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124060000_20200124061459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124060000_20200124061459_4000M_V0001.NC
2020/1/24 6:15,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124061500_20200124062959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124061500_20200124062959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124061500_20200124062959_4000M_V0001.NC
2020/1/24 7:00,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124070000_20200124071459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124070000_20200124071459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124070000_20200124071459_4000M_V0001.NC
2020/1/24 8:00,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124080000_20200124081459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124080000_20200124081459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124080000_20200124081459_4000M_V0001.NC
2020/1/24 8:45,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124084500_20200124085959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124084500_20200124085959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124084500_20200124085959_4000M_V0001.NC
2020/1/24 9:00,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124090000_20200124091459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124090000_20200124091459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124090000_20200124091459_4000M_V0001.NC
2020/1/24 9:15,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124091500_20200124092959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124091500_20200124092959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124091500_20200124092959_4000M_V0001.NC
2020/1/24 10:00,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124100000_20200124101459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124100000_20200124101459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124100000_20200124101459_4000M_V0001.NC
2020/1/24 11:00,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124110000_20200124111459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124110000_20200124111459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124110000_20200124111459_4000M_V0001.NC
2020/1/24 11:45,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124114500_20200124115959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124114500_20200124115959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124114500_20200124115959_4000M_V0001.NC
2020/1/24 12:00,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124120000_20200124121459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124120000_20200124121459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124120000_20200124121459_4000M_V0001.NC
2020/1/24 12:15,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124121500_20200124122959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124121500_20200124122959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124121500_20200124122959_4000M_V0001.NC
2020/1/24 13:00,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124130000_20200124131459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124130000_20200124131459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124130000_20200124131459_4000M_V0001.NC
2020/1/24 14:00,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200124140000_20200124141459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200124140000_20200124141459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200124\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200124140000_20200124141459_4000M_V0001.NC
